TICK  434 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=187/0xBB
TICK  435 - RF2<-memI[0xBB]; PC++ | RF2=198/0xC6
TICK  436 - JNE taken; PC<-RF2 | PC=198/0xC6
TICK  437 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=199/0xC7
TICK  438 - RF1<-memI[199], PC++ | RF1=148/0x94
TICK  439 - RA<-memD[94] | RA=1/0x1
TICK  440 - RA<-memD[95] | RA=1/0x1
TICK  441 - RA<-memD[96] | RA=1/0x1
TICK  442 - RA<-memD[97] | RA=   1/0x1
TICK  444 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=201/0xC9
TICK  445 - RF1<-memI[201], PC++ | RF1=148/0x94
TICK  446 - RA<-memD[94] | RA=1/0x1
TICK  447 - RA<-memD[95] | RA=1/0x1
TICK  448 - RA<-memD[96] | RA=1/0x1
TICK  449 - RA<-memD[97] | RA=   1/0x1
TICK  451 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=203/0xCB
TICK  452 - RF1<-memI[203], PC++ | RF1=104/0x68
TICK  453 - RM1<-memD[68] | RM1=4/0x4
TICK  454 - RM1<-memD[69] | RM1=4/0x4
TICK  455 - RM1<-memD[6A] | RM1=4/0x4
TICK  456 - RM1<-memD[6B] | RM1=   4/0x4
TICK  458 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=205/0xCD
TICK  459 - RF1<-memI[205], PC++ | RF1=120/0x78
TICK  460 - RM2<-memD[78] | RM2=1/0x1
TICK  461 - RM2<-memD[79] | RM2=1/0x1
TICK  462 - RM2<-memD[7A] | RM2=1/0x1
TICK  463 - RM2<-memD[7B] | RM2=   1/0x1
TICK  465 @ 0x42062400 -  ADD MathRRR; PC++ | PC=207/0xCF
TICK  466 - RAddr<-RM1+RM2 | RAddr=5/0x5 N=0,Z=0,V=0,C=0
TICK  466 - RAddr<-RM1 + RM2 | RAddr=5/0x5
TICK  467 @ 0x04A60000 -  MOV MvLowRegToRegInd; PC++ | PC=208/0xD0
TICK  468 - memD[0x5] <- RA(byte); mem[RAddr]<-RA(byte) = 0x01
TICK  469 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=209/0xD1
TICK  470 - RF1<-memI[209], PC++ | RF1=120/0x78
TICK  471 - RM1<-memD[78] | RM1=1/0x1
TICK  472 - RM1<-memD[79] | RM1=1/0x1
TICK  473 - RM1<-memD[7A] | RM1=1/0x1
TICK  474 - RM1<-memD[7B] | RM1=   1/0x1
TICK  476 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=211/0xD3
TICK  477 - SP=SP-4 | SP=404/0x194
TICK  478 - RF1=SP | SP=404/0x194
TICK  479 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  480 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  481 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  482 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  483 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=212/0xD4
TICK  484 - RM2<-#1; PC++ | SP=404/0x194
TICK  485 @ 0x0F820000 -  POP SingleReg; PC++ | PC=214/0xD6
TICK  486 - RF1<-SP | RF1=404/0x194
TICK  487 - RM1<-memD[194] | RM1=1/0x1
TICK  488 - RM1<-memD[195] | RM1=1/0x1
TICK  489 - RM1<-memD[196] | RM1=1/0x1
TICK  490 - RM1<-memD[197] | RM1=   1/0x1
TICK  491 - SP=SP+4 | SP=404/0x194
TICK  492 @ 0x42002400 -  ADD MathRRR; PC++ | PC=215/0xD7
TICK  493 - RA<-RM1+RM2 | RA=2/0x2 N=0,Z=0,V=0,C=0
TICK  493 - RA<-RM1 + RM2 | RA=2/0x2
TICK  494 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=216/0xD8
TICK  495 - RF1<-memI[0xD8]; PC++ 
TICK  496 - memD[0x78]<-RA | memD[0x78]=0x2
TICK  497 - memD[0x79]<-RA | memD[0x79]=0x0
TICK  498 - memD[0x7A]<-RA | memD[0x7A]=0x0
TICK  499 - memD[0x7B]<-RA | memD[0x7B]=0x0
TICK  500 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=218/0xDA
TICK  501 - RF1<-memI[218], PC++ | RF1=116/0x74
TICK  502 - RM1<-memD[74] | RM1=4/0x4
TICK  503 - RM1<-memD[75] | RM1=4/0x4
TICK  504 - RM1<-memD[76] | RM1=4/0x4
TICK  505 - RM1<-memD[77] | RM1=   4/0x4
TICK  507 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=220/0xDC
TICK  508 - SP=SP-4 | SP=404/0x194
TICK  509 - RF1=SP | SP=404/0x194
TICK  510 - memD[0x194]<-RM1 | memD[0x194]=0x4
TICK  511 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  512 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  513 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  514 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=221/0xDD
TICK  515 - RM2<-#0; PC++ | SP=404/0x194
TICK  516 @ 0x0F820000 -  POP SingleReg; PC++ | PC=223/0xDF
TICK  517 - RF1<-SP | RF1=404/0x194
TICK  518 - RM1<-memD[194] | RM1=4/0x4
TICK  519 - RM1<-memD[195] | RM1=4/0x4
TICK  520 - RM1<-memD[196] | RM1=4/0x4
TICK  521 - RM1<-memD[197] | RM1=   4/0x4
TICK  522 - SP=SP+4 | SP=404/0x194
TICK  523 @ 0x51C02400 -  CMP RegReg; PC++ | PC=224/0xE0
TICK  524 - CMP RM1, RM2 | N=0,Z=0,V=0,C=0; RM1=4/0x4 RM2=0/0x0
TICK  525 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=225/0xE1
TICK  526 - RF2<-memI[0xE1]; PC++ | RF2=239/0xEF
TICK  527 - no jump | PC=226/0xE2; N=0,Z=0,V=0,C=0
TICK  528 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=227/0xE3
TICK  529 - RF1<-memI[227], PC++ | RF1=120/0x78
TICK  530 - RM1<-memD[78] | RM1=2/0x2
TICK  531 - RM1<-memD[79] | RM1=2/0x2
TICK  532 - RM1<-memD[7A] | RM1=2/0x2
TICK  533 - RM1<-memD[7B] | RM1=   2/0x2
TICK  535 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=229/0xE5
TICK  536 - SP=SP-4 | SP=404/0x194
TICK  537 - RF1=SP | SP=404/0x194
TICK  538 - memD[0x194]<-RM1 | memD[0x194]=0x2
TICK  539 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  540 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  541 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  542 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=230/0xE6
TICK  543 - RF1<-memI[230], PC++ | RF1=116/0x74
TICK  544 - RM2<-memD[74] | RM2=4/0x4
TICK  545 - RM2<-memD[75] | RM2=4/0x4
TICK  546 - RM2<-memD[76] | RM2=4/0x4
TICK  547 - RM2<-memD[77] | RM2=   4/0x4
TICK  549 @ 0x0F820000 -  POP SingleReg; PC++ | PC=232/0xE8
TICK  550 - RF1<-SP | RF1=404/0x194
TICK  551 - RM1<-memD[194] | RM1=2/0x2
TICK  552 - RM1<-memD[195] | RM1=2/0x2
TICK  553 - RM1<-memD[196] | RM1=2/0x2
TICK  554 - RM1<-memD[197] | RM1=   2/0x2
TICK  555 - SP=SP+4 | SP=404/0x194
TICK  556 @ 0x51C02400 -  CMP RegReg; PC++ | PC=233/0xE9
TICK  557 - CMP RM1, RM2 | N=1,Z=0,V=0,C=1; RM1=2/0x2 RM2=4/0x4
TICK  558 @ 0xCF000000 -  JL JAbsAddr; PC++ | PC=234/0xEA
TICK  559 - RF2<-memI[0xEA]; PC++ | RF2=239/0xEF
TICK  560 - JL taken → PC<-RF2 | PC=239/0xEF
TICK  561 @ 0x93E00000 -  IRet NoOperands; PC++ | PC=240/0xF0
TICK  562 - restore register values | PC=11/0xB
------------Exiting interruption------------
TICK  563 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  564 - PC<-memI[0x2]| PC=2/0x2
TICK  565 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  566 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  567 - RM1<-memD[6C] | RM1=1/0x1
TICK  568 - RM1<-memD[6D] | RM1=1/0x1
TICK  569 - RM1<-memD[6E] | RM1=1/0x1
TICK  570 - RM1<-memD[6F] | RM1=   1/0x1
TICK  572 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  573 - SP=SP-4 | SP=404/0x194
TICK  574 - RF1=SP | SP=404/0x194
TICK  575 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  576 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  577 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  578 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  579 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  580 - RM2<-#1; PC++ | SP=404/0x194
TICK  581 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  582 - RF1<-SP | RF1=404/0x194
TICK  583 - RM1<-memD[194] | RM1=1/0x1
TICK  584 - RM1<-memD[195] | RM1=1/0x1
TICK  585 - RM1<-memD[196] | RM1=1/0x1
TICK  586 - RM1<-memD[197] | RM1=   1/0x1
TICK  587 - SP=SP+4 | SP=404/0x194
TICK  588 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  589 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  590 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  591 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  592 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  593 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  594 - PC<-memI[0x2]| PC=2/0x2
TICK  595 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  596 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  597 - RM1<-memD[6C] | RM1=1/0x1
TICK  598 - RM1<-memD[6D] | RM1=1/0x1
TICK  599 - RM1<-memD[6E] | RM1=1/0x1
TICK  600 - RM1<-memD[6F] | RM1=   1/0x1
TICK  602 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  603 - SP=SP-4 | SP=404/0x194
TICK  604 - RF1=SP | SP=404/0x194
TICK  605 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  606 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  607 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  608 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  609 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  610 - RM2<-#1; PC++ | SP=404/0x194
TICK  611 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  612 - RF1<-SP | RF1=404/0x194
TICK  613 - RM1<-memD[194] | RM1=1/0x1
TICK  614 - RM1<-memD[195] | RM1=1/0x1
TICK  615 - RM1<-memD[196] | RM1=1/0x1
TICK  616 - RM1<-memD[197] | RM1=   1/0x1
TICK  617 - SP=SP+4 | SP=404/0x194
TICK  618 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  619 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  620 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  621 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  622 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  623 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  624 - PC<-memI[0x2]| PC=2/0x2
TICK  625 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  626 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  627 - RM1<-memD[6C] | RM1=1/0x1
TICK  628 - RM1<-memD[6D] | RM1=1/0x1
TICK  629 - RM1<-memD[6E] | RM1=1/0x1
TICK  630 - RM1<-memD[6F] | RM1=   1/0x1
TICK  632 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  633 - SP=SP-4 | SP=404/0x194
TICK  634 - RF1=SP | SP=404/0x194
TICK  635 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  636 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  637 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  638 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  639 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  640 - RM2<-#1; PC++ | SP=404/0x194
TICK  641 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  642 - RF1<-SP | RF1=404/0x194
TICK  643 - RM1<-memD[194] | RM1=1/0x1
TICK  644 - RM1<-memD[195] | RM1=1/0x1
TICK  645 - RM1<-memD[196] | RM1=1/0x1
TICK  646 - RM1<-memD[197] | RM1=   1/0x1
TICK  647 - SP=SP+4 | SP=404/0x194
TICK  648 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  649 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  650 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  651 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  652 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  653 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  654 - PC<-memI[0x2]| PC=2/0x2
TICK  655 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  656 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  657 - RM1<-memD[6C] | RM1=1/0x1
TICK  658 - RM1<-memD[6D] | RM1=1/0x1
TICK  659 - RM1<-memD[6E] | RM1=1/0x1
TICK  660 - RM1<-memD[6F] | RM1=   1/0x1
TICK  662 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  663 - SP=SP-4 | SP=404/0x194
TICK  664 - RF1=SP | SP=404/0x194
TICK  665 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  666 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  667 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  668 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  669 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  670 - RM2<-#1; PC++ | SP=404/0x194
TICK  671 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  672 - RF1<-SP | RF1=404/0x194
TICK  673 - RM1<-memD[194] | RM1=1/0x1
TICK  674 - RM1<-memD[195] | RM1=1/0x1
TICK  675 - RM1<-memD[196] | RM1=1/0x1
TICK  676 - RM1<-memD[197] | RM1=   1/0x1
TICK  677 - SP=SP+4 | SP=404/0x194
TICK  678 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  679 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  680 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  681 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  682 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  683 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  684 - PC<-memI[0x2]| PC=2/0x2
TICK  685 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=3/0x3
TICK  686 - RF1<-memI[3], PC++ | RF1=108/0x6C
TICK  687 - RM1<-memD[6C] | RM1=1/0x1
TICK  688 - RM1<-memD[6D] | RM1=1/0x1
TICK  689 - RM1<-memD[6E] | RM1=1/0x1
TICK  690 - RM1<-memD[6F] | RM1=   1/0x1
TICK  692 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  693 - SP=SP-4 | SP=404/0x194
TICK  694 - RF1=SP | SP=404/0x194
TICK  695 - memD[0x194]<-RM1 | memD[0x194]=0x1
TICK  696 - memD[0x195]<-RM1 | memD[0x195]=0x0
TICK  697 - memD[0x196]<-RM1 | memD[0x196]=0x0
TICK  698 - memD[0x197]<-RM1 | memD[0x197]=0x0
TICK  699 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  700 - RM2<-#1; PC++ | SP=404/0x194
------------Entering Interruption 0, value=3/0x3------------
TICK  701 @ 0x62A00000 -  IN Digit; PC++ | PC=177/0xB1
TICK  702 - RInData <- 0 digit (3/0x3) | RInData=3/0x3
TICK  703 @ 0x04E10000 -  MOV MvRegMem; PC++ | PC=178/0xB2
TICK  704 - RF1<-memI[0xB2]; PC++ 
TICK  705 - memD[0x94]<-RInData | memD[0x94]=0x3
TICK  706 - memD[0x95]<-RInData | memD[0x95]=0x0
TICK  707 - memD[0x96]<-RInData | memD[0x96]=0x0
TICK  708 - memD[0x97]<-RInData | memD[0x97]=0x0
TICK  709 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=180/0xB4
TICK  710 - RF1<-memI[180], PC++ | RF1=112/0x70
TICK  711 - RM1<-memD[70] | RM1=1/0x1
TICK  712 - RM1<-memD[71] | RM1=1/0x1
TICK  713 - RM1<-memD[72] | RM1=1/0x1
TICK  714 - RM1<-memD[73] | RM1=   1/0x1
TICK  716 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=182/0xB6
TICK  717 - SP=SP-4 | SP=400/0x190
TICK  718 - RF1=SP | SP=400/0x190
TICK  719 - memD[0x190]<-RM1 | memD[0x190]=0x1
TICK  720 - memD[0x191]<-RM1 | memD[0x191]=0x0
TICK  721 - memD[0x192]<-RM1 | memD[0x192]=0x0
TICK  722 - memD[0x193]<-RM1 | memD[0x193]=0x0
TICK  723 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=183/0xB7
TICK  724 - RM2<-#0; PC++ | SP=400/0x190
TICK  725 @ 0x0F820000 -  POP SingleReg; PC++ | PC=185/0xB9
TICK  726 - RF1<-SP | RF1=400/0x190
TICK  727 - RM1<-memD[190] | RM1=1/0x1
TICK  728 - RM1<-memD[191] | RM1=1/0x1
TICK  729 - RM1<-memD[192] | RM1=1/0x1
TICK  730 - RM1<-memD[193] | RM1=   1/0x1
TICK  731 - SP=SP+4 | SP=400/0x190
TICK  732 @ 0x51C02400 -  CMP RegReg; PC++ | PC=186/0xBA
TICK  733 - CMP RM1, RM2 | N=0,Z=0,V=0,C=0; RM1=1/0x1 RM2=0/0x0
TICK  734 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=187/0xBB
TICK  735 - RF2<-memI[0xBB]; PC++ | RF2=198/0xC6
TICK  736 - JNE taken; PC<-RF2 | PC=198/0xC6
TICK  737 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=199/0xC7
TICK  738 - RF1<-memI[199], PC++ | RF1=148/0x94
TICK  739 - RA<-memD[94] | RA=3/0x3
TICK  740 - RA<-memD[95] | RA=3/0x3
TICK  741 - RA<-memD[96] | RA=3/0x3
TICK  742 - RA<-memD[97] | RA=   3/0x3
TICK  744 @ 0x04C00000 -  MOV MvMemReg; PC++ | PC=201/0xC9
TICK  745 - RF1<-memI[201], PC++ | RF1=148/0x94
TICK  746 - RA<-memD[94] | RA=3/0x3
TICK  747 - RA<-memD[95] | RA=3/0x3
TICK  748 - RA<-memD[96] | RA=3/0x3
TICK  749 - RA<-memD[97] | RA=   3/0x3
TICK  751 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=203/0xCB
TICK  752 - RF1<-memI[203], PC++ | RF1=104/0x68
TICK  753 - RM1<-memD[68] | RM1=4/0x4
TICK  754 - RM1<-memD[69] | RM1=4/0x4
TICK  755 - RM1<-memD[6A] | RM1=4/0x4
TICK  756 - RM1<-memD[6B] | RM1=   4/0x4
TICK  758 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=205/0xCD
TICK  759 - RF1<-memI[205], PC++ | RF1=120/0x78
TICK  760 - RM2<-memD[78] | RM2=2/0x2
TICK  761 - RM2<-memD[79] | RM2=2/0x2
TICK  762 - RM2<-memD[7A] | RM2=2/0x2
TICK  763 - RM2<-memD[7B] | RM2=   2/0x2
TICK  765 @ 0x42062400 -  ADD MathRRR; PC++ | PC=207/0xCF
TICK  766 - RAddr<-RM1+RM2 | RAddr=6/0x6 N=0,Z=0,V=0,C=0
TICK  766 - RAddr<-RM1 + RM2 | RAddr=6/0x6
TICK  767 @ 0x04A60000 -  MOV MvLowRegToRegInd; PC++ | PC=208/0xD0
TICK  768 - memD[0x6] <- RA(byte); mem[RAddr]<-RA(byte) = 0x03
TICK  769 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=209/0xD1
TICK  770 - RF1<-memI[209], PC++ | RF1=120/0x78
TICK  771 - RM1<-memD[78] | RM1=2/0x2
TICK  772 - RM1<-memD[79] | RM1=2/0x2
TICK  773 - RM1<-memD[7A] | RM1=2/0x2
TICK  774 - RM1<-memD[7B] | RM1=   2/0x2
TICK  776 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=211/0xD3
TICK  777 - SP=SP-4 | SP=400/0x190
TICK  778 - RF1=SP | SP=400/0x190
TICK  779 - memD[0x190]<-RM1 | memD[0x190]=0x2
TICK  780 - memD[0x191]<-RM1 | memD[0x191]=0x0
TICK  781 - memD[0x192]<-RM1 | memD[0x192]=0x0
TICK  782 - memD[0x193]<-RM1 | memD[0x193]=0x0
TICK  783 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=212/0xD4
TICK  784 - RM2<-#1; PC++ | SP=400/0x190
TICK  785 @ 0x0F820000 -  POP SingleReg; PC++ | PC=214/0xD6
TICK  786 - RF1<-SP | RF1=400/0x190
TICK  787 - RM1<-memD[190] | RM1=2/0x2
TICK  788 - RM1<-memD[191] | RM1=2/0x2
TICK  789 - RM1<-memD[192] | RM1=2/0x2
TICK  790 - RM1<-memD[193] | RM1=   2/0x2
TICK  791 - SP=SP+4 | SP=400/0x190
TICK  792 @ 0x42002400 -  ADD MathRRR; PC++ | PC=215/0xD7
TICK  793 - RA<-RM1+RM2 | RA=3/0x3 N=0,Z=0,V=0,C=0
TICK  793 - RA<-RM1 + RM2 | RA=3/0x3
TICK  794 @ 0x04E00000 -  MOV MvRegMem; PC++ | PC=216/0xD8
TICK  795 - RF1<-memI[0xD8]; PC++ 
TICK  796 - memD[0x78]<-RA | memD[0x78]=0x3
TICK  797 - memD[0x79]<-RA | memD[0x79]=0x0
TICK  798 - memD[0x7A]<-RA | memD[0x7A]=0x0
TICK  799 - memD[0x7B]<-RA | memD[0x7B]=0x0
TICK  800 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=218/0xDA
TICK  801 - RF1<-memI[218], PC++ | RF1=116/0x74
TICK  802 - RM1<-memD[74] | RM1=4/0x4
TICK  803 - RM1<-memD[75] | RM1=4/0x4
TICK  804 - RM1<-memD[76] | RM1=4/0x4
TICK  805 - RM1<-memD[77] | RM1=   4/0x4
TICK  807 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=220/0xDC
TICK  808 - SP=SP-4 | SP=400/0x190
TICK  809 - RF1=SP | SP=400/0x190
TICK  810 - memD[0x190]<-RM1 | memD[0x190]=0x4
TICK  811 - memD[0x191]<-RM1 | memD[0x191]=0x0
TICK  812 - memD[0x192]<-RM1 | memD[0x192]=0x0
TICK  813 - memD[0x193]<-RM1 | memD[0x193]=0x0
TICK  814 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=221/0xDD
TICK  815 - RM2<-#0; PC++ | SP=400/0x190
TICK  816 @ 0x0F820000 -  POP SingleReg; PC++ | PC=223/0xDF
TICK  817 - RF1<-SP | RF1=400/0x190
TICK  818 - RM1<-memD[190] | RM1=4/0x4
TICK  819 - RM1<-memD[191] | RM1=4/0x4
TICK  820 - RM1<-memD[192] | RM1=4/0x4
TICK  821 - RM1<-memD[193] | RM1=   4/0x4
TICK  822 - SP=SP+4 | SP=400/0x190
TICK  823 @ 0x51C02400 -  CMP RegReg; PC++ | PC=224/0xE0
TICK  824 - CMP RM1, RM2 | N=0,Z=0,V=0,C=0; RM1=4/0x4 RM2=0/0x0
TICK  825 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=225/0xE1
TICK  826 - RF2<-memI[0xE1]; PC++ | RF2=239/0xEF
TICK  827 - no jump | PC=226/0xE2; N=0,Z=0,V=0,C=0
TICK  828 @ 0x04C20000 -  MOV MvMemReg; PC++ | PC=227/0xE3
TICK  829 - RF1<-memI[227], PC++ | RF1=120/0x78
TICK  830 - RM1<-memD[78] | RM1=3/0x3
TICK  831 - RM1<-memD[79] | RM1=3/0x3
TICK  832 - RM1<-memD[7A] | RM1=3/0x3
TICK  833 - RM1<-memD[7B] | RM1=   3/0x3
TICK  835 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=229/0xE5
TICK  836 - SP=SP-4 | SP=400/0x190
TICK  837 - RF1=SP | SP=400/0x190
TICK  838 - memD[0x190]<-RM1 | memD[0x190]=0x3
TICK  839 - memD[0x191]<-RM1 | memD[0x191]=0x0
TICK  840 - memD[0x192]<-RM1 | memD[0x192]=0x0
TICK  841 - memD[0x193]<-RM1 | memD[0x193]=0x0
TICK  842 @ 0x04C40000 -  MOV MvMemReg; PC++ | PC=230/0xE6
TICK  843 - RF1<-memI[230], PC++ | RF1=116/0x74
TICK  844 - RM2<-memD[74] | RM2=4/0x4
TICK  845 - RM2<-memD[75] | RM2=4/0x4
TICK  846 - RM2<-memD[76] | RM2=4/0x4
TICK  847 - RM2<-memD[77] | RM2=   4/0x4
TICK  849 @ 0x0F820000 -  POP SingleReg; PC++ | PC=232/0xE8
TICK  850 - RF1<-SP | RF1=400/0x190
TICK  851 - RM1<-memD[190] | RM1=3/0x3
TICK  852 - RM1<-memD[191] | RM1=3/0x3
TICK  853 - RM1<-memD[192] | RM1=3/0x3
TICK  854 - RM1<-memD[193] | RM1=   3/0x3
TICK  855 - SP=SP+4 | SP=400/0x190
TICK  856 @ 0x51C02400 -  CMP RegReg; PC++ | PC=233/0xE9
TICK  857 - CMP RM1, RM2 | N=1,Z=0,V=0,C=1; RM1=3/0x3 RM2=4/0x4
TICK  858 @ 0xCF000000 -  JL JAbsAddr; PC++ | PC=234/0xEA
TICK  859 - RF2<-memI[0xEA]; PC++ | RF2=239/0xEF
TICK  860 - JL taken → PC<-RF2 | PC=239/0xEF
TICK  861 @ 0x93E00000 -  IRet NoOperands; PC++ | PC=240/0xF0
TICK  862 - restore register values | PC=7/0x7
------------Exiting interruption------------
TICK  863 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  864 - RF1<-SP | RF1=404/0x194
TICK  865 - RM1<-memD[194] | RM1=1/0x1
TICK  866 - RM1<-memD[195] | RM1=1/0x1
TICK  867 - RM1<-memD[196] | RM1=1/0x1
TICK  868 - RM1<-memD[197] | RM1=   1/0x1
TICK  869 - SP=SP+4 | SP=404/0x194
TICK  870 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  871 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  872 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
