TICK  403 @ 0x04410000 -  MOV MvRegLowMem; PC++ | PC=16/0x10
TICK  404 - RF1 <- memI[0x10]; PC++ | RF1=5/0x5
TICK  405 - memD[0x5] <- RInData(byte) = 0x6F
TICK  406 @ 0x04CA0000 -  MOV MvMemReg; PC++ | PC=18/0x12
TICK  407 - RF1<-memI[18], PC++ | RF1=8/0x8
TICK  408 - ROutAddr<-memD[8] | ROutAddr=4/0x4
TICK  409 - ROutAddr<-memD[9] | ROutAddr=4/0x4
TICK  410 - ROutAddr<-memD[A] | ROutAddr=4/0x4
TICK  411 - ROutAddr<-memD[B] | ROutAddr=   4/0x4
TICK  413 @ 0x0472A000 -  MOV MvRegIndToReg; PC++ | PC=20/0x14
TICK  414 - RF2<-ROutAddr | RF2=4/0x4
TICK  415 - RC<-memD[4] | RC=1/0x1
TICK  416 - RC<-memD[5] | RC=28417/0x6F01
TICK  417 - RC<-memD[6] | RC=28417/0x6F01
TICK  418 - RC<-memD[7] | RC= 28417/0x6F01
TICK  419 - RC=28417/0x6F01
TICK  420 @ 0x8D732000 -  AND ImmReg; PC++ | PC=21/0x15
TICK  421 - RT<-memI[0x15]; PC++ | RT=255/0xFF
TICK  422 - RC<-RC & FF | RC=1/0x1
TICK  423 @ 0x424AA000 -  ADD MathRIR; PC++ | PC=23/0x17
TICK  424 - RF1<-memI[0x17]; PC++ | RF1=1/0x1
TICK  425 - ROutAddr<-ROutAddr+RF1 | ROutAddr=5/0x5 N=0,Z=0,V=0,C=0
TICK  426 @ 0x51C13A00 -  CMP RegReg; PC++ | PC=25/0x19
TICK  427 - CMP RC, zero | N=0,Z=0,V=0,C=0; RC=1/0x1 zero=0/0x0
TICK  428 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=26/0x1A
TICK  429 - RF2<-memI[0x1A]; PC++ | RF2=35/0x23
TICK  430 - no jump | PC=27/0x1B; N=0,Z=0,V=0,C=0
TICK  431 @ 0x05ECA000 -  MOV MvLowRegIndToReg; PC++ | PC=28/0x1C
TICK  432 - ROutData <- memD[5] | ROutData=111/0x6F
TICK  433 @ 0x6A820000 -  OUT Byte; PC++ | PC=29/0x1D
TICK  434 - port 1 <- ROutData(0x6F) char | [71 111]
TICK  435 @ 0x46532000 -  SUB MathRIR; PC++ | PC=30/0x1E
TICK  436 - RF1<-memI[0x1E]; PC++ | RF1=1/0x1
TICK  437 - RC<-RC-RF1 | RC=1/0x1
TICK  437 - RC<-RC-RF1 | RC=0/0x0 N=0,Z=1,V=0,C=1
TICK  438 @ 0x424AA000 -  ADD MathRIR; PC++ | PC=32/0x20
TICK  439 - RF1<-memI[0x20]; PC++ | RF1=1/0x1
TICK  440 - ROutAddr<-ROutAddr+RF1 | ROutAddr=6/0x6 N=0,Z=0,V=0,C=0
TICK  441 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=34/0x22
TICK  442 - PC<-memI[0x18]| PC=24/0x18
TICK  443 @ 0x51C13A00 -  CMP RegReg; PC++ | PC=25/0x19
TICK  444 - CMP RC, zero | N=0,Z=1,V=0,C=0; RC=0/0x0 zero=0/0x0
TICK  445 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=26/0x1A
TICK  446 - RF2<-memI[0x1A]; PC++ | RF2=35/0x23
TICK  447 - PC<-RF2 | PC=35/0x23
TICK  448 @ 0x93E20000 -  IRet NoOperands; PC++ | PC=36/0x24
TICK  449 - restore register values | PC=4/0x4
------------Exiting interruption------------
TICK  450 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  451 - SP=SP-4 | SP=264/0x108
TICK  452 - RF1=SP | SP=264/0x108
TICK  453 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  454 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  455 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  456 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  457 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  458 - RM2<-#1; PC++ | SP=264/0x108
TICK  459 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  460 - RF1<-SP | RF1=264/0x108
TICK  461 - RM1<-memD[108] | RM1=1/0x1
TICK  462 - RM1<-memD[109] | RM1=1/0x1
TICK  463 - RM1<-memD[10A] | RM1=1/0x1
TICK  464 - RM1<-memD[10B] | RM1=   1/0x1
TICK  465 - SP=SP+4 | SP=264/0x108
TICK  466 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  467 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  468 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  469 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  470 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  471 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  472 - PC<-memI[0x2]| PC=2/0x2
TICK  473 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  474 - RM1<-#1; PC++ | SP=268/0x10C
TICK  475 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  476 - SP=SP-4 | SP=264/0x108
TICK  477 - RF1=SP | SP=264/0x108
TICK  478 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  479 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  480 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  481 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  482 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  483 - RM2<-#1; PC++ | SP=264/0x108
TICK  484 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  485 - RF1<-SP | RF1=264/0x108
TICK  486 - RM1<-memD[108] | RM1=1/0x1
TICK  487 - RM1<-memD[109] | RM1=1/0x1
TICK  488 - RM1<-memD[10A] | RM1=1/0x1
TICK  489 - RM1<-memD[10B] | RM1=   1/0x1
TICK  490 - SP=SP+4 | SP=264/0x108
TICK  491 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  492 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  493 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  494 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  495 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  496 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  497 - PC<-memI[0x2]| PC=2/0x2
TICK  498 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  499 - RM1<-#1; PC++ | SP=268/0x10C
TICK  500 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  501 - SP=SP-4 | SP=264/0x108
TICK  502 - RF1=SP | SP=264/0x108
TICK  503 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  504 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  505 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  506 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  507 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  508 - RM2<-#1; PC++ | SP=264/0x108
TICK  509 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  510 - RF1<-SP | RF1=264/0x108
TICK  511 - RM1<-memD[108] | RM1=1/0x1
TICK  512 - RM1<-memD[109] | RM1=1/0x1
TICK  513 - RM1<-memD[10A] | RM1=1/0x1
TICK  514 - RM1<-memD[10B] | RM1=   1/0x1
TICK  515 - SP=SP+4 | SP=264/0x108
TICK  516 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  517 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  518 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  519 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  520 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  521 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  522 - PC<-memI[0x2]| PC=2/0x2
TICK  523 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  524 - RM1<-#1; PC++ | SP=268/0x10C
TICK  525 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  526 - SP=SP-4 | SP=264/0x108
TICK  527 - RF1=SP | SP=264/0x108
TICK  528 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  529 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  530 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  531 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  532 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  533 - RM2<-#1; PC++ | SP=264/0x108
TICK  534 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  535 - RF1<-SP | RF1=264/0x108
TICK  536 - RM1<-memD[108] | RM1=1/0x1
TICK  537 - RM1<-memD[109] | RM1=1/0x1
TICK  538 - RM1<-memD[10A] | RM1=1/0x1
TICK  539 - RM1<-memD[10B] | RM1=   1/0x1
TICK  540 - SP=SP+4 | SP=264/0x108
TICK  541 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  542 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  543 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  544 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  545 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  546 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  547 - PC<-memI[0x2]| PC=2/0x2
TICK  548 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  549 - RM1<-#1; PC++ | SP=268/0x10C
TICK  550 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  551 - SP=SP-4 | SP=264/0x108
TICK  552 - RF1=SP | SP=264/0x108
TICK  553 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  554 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  555 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  556 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  557 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  558 - RM2<-#1; PC++ | SP=264/0x108
TICK  559 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  560 - RF1<-SP | RF1=264/0x108
TICK  561 - RM1<-memD[108] | RM1=1/0x1
TICK  562 - RM1<-memD[109] | RM1=1/0x1
TICK  563 - RM1<-memD[10A] | RM1=1/0x1
TICK  564 - RM1<-memD[10B] | RM1=   1/0x1
TICK  565 - SP=SP+4 | SP=264/0x108
TICK  566 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  567 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  568 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  569 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  570 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  571 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  572 - PC<-memI[0x2]| PC=2/0x2
TICK  573 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  574 - RM1<-#1; PC++ | SP=268/0x10C
TICK  575 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  576 - SP=SP-4 | SP=264/0x108
TICK  577 - RF1=SP | SP=264/0x108
TICK  578 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  579 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  580 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  581 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  582 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  583 - RM2<-#1; PC++ | SP=264/0x108
TICK  584 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  585 - RF1<-SP | RF1=264/0x108
TICK  586 - RM1<-memD[108] | RM1=1/0x1
TICK  587 - RM1<-memD[109] | RM1=1/0x1
TICK  588 - RM1<-memD[10A] | RM1=1/0x1
TICK  589 - RM1<-memD[10B] | RM1=   1/0x1
TICK  590 - SP=SP+4 | SP=264/0x108
TICK  591 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  592 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  593 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  594 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  595 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  596 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  597 - PC<-memI[0x2]| PC=2/0x2
TICK  598 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  599 - RM1<-#1; PC++ | SP=268/0x10C
TICK  600 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  601 - SP=SP-4 | SP=264/0x108
TICK  602 - RF1=SP | SP=264/0x108
TICK  603 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  604 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  605 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  606 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  607 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  608 - RM2<-#1; PC++ | SP=264/0x108
TICK  609 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  610 - RF1<-SP | RF1=264/0x108
TICK  611 - RM1<-memD[108] | RM1=1/0x1
TICK  612 - RM1<-memD[109] | RM1=1/0x1
TICK  613 - RM1<-memD[10A] | RM1=1/0x1
TICK  614 - RM1<-memD[10B] | RM1=   1/0x1
TICK  615 - SP=SP+4 | SP=264/0x108
TICK  616 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  617 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  618 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  619 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  620 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  621 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  622 - PC<-memI[0x2]| PC=2/0x2
TICK  623 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  624 - RM1<-#1; PC++ | SP=268/0x10C
TICK  625 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  626 - SP=SP-4 | SP=264/0x108
TICK  627 - RF1=SP | SP=264/0x108
TICK  628 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  629 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  630 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  631 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  632 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  633 - RM2<-#1; PC++ | SP=264/0x108
TICK  634 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  635 - RF1<-SP | RF1=264/0x108
TICK  636 - RM1<-memD[108] | RM1=1/0x1
TICK  637 - RM1<-memD[109] | RM1=1/0x1
TICK  638 - RM1<-memD[10A] | RM1=1/0x1
TICK  639 - RM1<-memD[10B] | RM1=   1/0x1
TICK  640 - SP=SP+4 | SP=264/0x108
TICK  641 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  642 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  643 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  644 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  645 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  646 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  647 - PC<-memI[0x2]| PC=2/0x2
TICK  648 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  649 - RM1<-#1; PC++ | SP=268/0x10C
TICK  650 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  651 - SP=SP-4 | SP=264/0x108
TICK  652 - RF1=SP | SP=264/0x108
TICK  653 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  654 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  655 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  656 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  657 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  658 - RM2<-#1; PC++ | SP=264/0x108
TICK  659 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  660 - RF1<-SP | RF1=264/0x108
TICK  661 - RM1<-memD[108] | RM1=1/0x1
TICK  662 - RM1<-memD[109] | RM1=1/0x1
TICK  663 - RM1<-memD[10A] | RM1=1/0x1
TICK  664 - RM1<-memD[10B] | RM1=   1/0x1
TICK  665 - SP=SP+4 | SP=264/0x108
TICK  666 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  667 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  668 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  669 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  670 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  671 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  672 - PC<-memI[0x2]| PC=2/0x2
TICK  673 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  674 - RM1<-#1; PC++ | SP=268/0x10C
TICK  675 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  676 - SP=SP-4 | SP=264/0x108
TICK  677 - RF1=SP | SP=264/0x108
TICK  678 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  679 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  680 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  681 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  682 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  683 - RM2<-#1; PC++ | SP=264/0x108
TICK  684 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  685 - RF1<-SP | RF1=264/0x108
TICK  686 - RM1<-memD[108] | RM1=1/0x1
TICK  687 - RM1<-memD[109] | RM1=1/0x1
TICK  688 - RM1<-memD[10A] | RM1=1/0x1
TICK  689 - RM1<-memD[10B] | RM1=   1/0x1
TICK  690 - SP=SP+4 | SP=264/0x108
TICK  691 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  692 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  693 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  694 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  695 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  696 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  697 - PC<-memI[0x2]| PC=2/0x2
TICK  698 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  699 - RM1<-#1; PC++ | SP=268/0x10C
TICK  700 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  701 - SP=SP-4 | SP=264/0x108
TICK  702 - RF1=SP | SP=264/0x108
TICK  703 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  704 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  705 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  706 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
------------Entering Interruption 1, value=105/0x69------------
TICK  707 @ 0x62820000 -  IN Byte; PC++ | PC=15/0xF
TICK  708 - RInData <- port Char (105/0x69) | RInData=105/0x69
TICK  709 @ 0x04410000 -  MOV MvRegLowMem; PC++ | PC=16/0x10
TICK  710 - RF1 <- memI[0x10]; PC++ | RF1=5/0x5
TICK  711 - memD[0x5] <- RInData(byte) = 0x69
TICK  712 @ 0x04CA0000 -  MOV MvMemReg; PC++ | PC=18/0x12
TICK  713 - RF1<-memI[18], PC++ | RF1=8/0x8
TICK  714 - ROutAddr<-memD[8] | ROutAddr=4/0x4
TICK  715 - ROutAddr<-memD[9] | ROutAddr=4/0x4
TICK  716 - ROutAddr<-memD[A] | ROutAddr=4/0x4
TICK  717 - ROutAddr<-memD[B] | ROutAddr=   4/0x4
TICK  719 @ 0x0472A000 -  MOV MvRegIndToReg; PC++ | PC=20/0x14
TICK  720 - RF2<-ROutAddr | RF2=4/0x4
TICK  721 - RC<-memD[4] | RC=1/0x1
TICK  722 - RC<-memD[5] | RC=26881/0x6901
TICK  723 - RC<-memD[6] | RC=26881/0x6901
TICK  724 - RC<-memD[7] | RC= 26881/0x6901
TICK  725 - RC=26881/0x6901
TICK  726 @ 0x8D732000 -  AND ImmReg; PC++ | PC=21/0x15
TICK  727 - RT<-memI[0x15]; PC++ | RT=255/0xFF
TICK  728 - RC<-RC & FF | RC=1/0x1
TICK  729 @ 0x424AA000 -  ADD MathRIR; PC++ | PC=23/0x17
TICK  730 - RF1<-memI[0x17]; PC++ | RF1=1/0x1
TICK  731 - ROutAddr<-ROutAddr+RF1 | ROutAddr=5/0x5 N=0,Z=0,V=0,C=0
TICK  732 @ 0x51C13A00 -  CMP RegReg; PC++ | PC=25/0x19
TICK  733 - CMP RC, zero | N=0,Z=0,V=0,C=0; RC=1/0x1 zero=0/0x0
TICK  734 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=26/0x1A
TICK  735 - RF2<-memI[0x1A]; PC++ | RF2=35/0x23
TICK  736 - no jump | PC=27/0x1B; N=0,Z=0,V=0,C=0
TICK  737 @ 0x05ECA000 -  MOV MvLowRegIndToReg; PC++ | PC=28/0x1C
TICK  738 - ROutData <- memD[5] | ROutData=105/0x69
TICK  739 @ 0x6A820000 -  OUT Byte; PC++ | PC=29/0x1D
TICK  740 - port 1 <- ROutData(0x69) char | [71 111 105]
TICK  741 @ 0x46532000 -  SUB MathRIR; PC++ | PC=30/0x1E
TICK  742 - RF1<-memI[0x1E]; PC++ | RF1=1/0x1
TICK  743 - RC<-RC-RF1 | RC=1/0x1
TICK  743 - RC<-RC-RF1 | RC=0/0x0 N=0,Z=1,V=0,C=1
TICK  744 @ 0x424AA000 -  ADD MathRIR; PC++ | PC=32/0x20
TICK  745 - RF1<-memI[0x20]; PC++ | RF1=1/0x1
TICK  746 - ROutAddr<-ROutAddr+RF1 | ROutAddr=6/0x6 N=0,Z=0,V=0,C=0
TICK  747 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=34/0x22
TICK  748 - PC<-memI[0x18]| PC=24/0x18
TICK  749 @ 0x51C13A00 -  CMP RegReg; PC++ | PC=25/0x19
TICK  750 - CMP RC, zero | N=0,Z=1,V=0,C=0; RC=0/0x0 zero=0/0x0
TICK  751 @ 0xC3000000 -  JE JAbsAddr; PC++ | PC=26/0x1A
TICK  752 - RF2<-memI[0x1A]; PC++ | RF2=35/0x23
TICK  753 - PC<-RF2 | PC=35/0x23
TICK  754 @ 0x93E20000 -  IRet NoOperands; PC++ | PC=36/0x24
TICK  755 - restore register values | PC=5/0x5
------------Exiting interruption------------
TICK  756 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  757 - RM2<-#1; PC++ | SP=264/0x108
TICK  758 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  759 - RF1<-SP | RF1=264/0x108
TICK  760 - RM1<-memD[108] | RM1=1/0x1
TICK  761 - RM1<-memD[109] | RM1=1/0x1
TICK  762 - RM1<-memD[10A] | RM1=1/0x1
TICK  763 - RM1<-memD[10B] | RM1=   1/0x1
TICK  764 - SP=SP+4 | SP=264/0x108
TICK  765 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  766 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  767 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  768 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  769 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  770 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  771 - PC<-memI[0x2]| PC=2/0x2
TICK  772 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  773 - RM1<-#1; PC++ | SP=268/0x10C
TICK  774 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  775 - SP=SP-4 | SP=264/0x108
TICK  776 - RF1=SP | SP=264/0x108
TICK  777 - memD[0x108]<-RM1 | memD[0x108]=0x1
TICK  778 - memD[0x109]<-RM1 | memD[0x109]=0x0
TICK  779 - memD[0x10A]<-RM1 | memD[0x10A]=0x0
TICK  780 - memD[0x10B]<-RM1 | memD[0x10B]=0x0
TICK  781 @ 0x04240000 -  MOV MvImmReg; PC++ | PC=6/0x6
TICK  782 - RM2<-#1; PC++ | SP=264/0x108
TICK  783 @ 0x0F820000 -  POP SingleReg; PC++ | PC=8/0x8
TICK  784 - RF1<-SP | RF1=264/0x108
TICK  785 - RM1<-memD[108] | RM1=1/0x1
TICK  786 - RM1<-memD[109] | RM1=1/0x1
TICK  787 - RM1<-memD[10A] | RM1=1/0x1
TICK  788 - RM1<-memD[10B] | RM1=   1/0x1
TICK  789 - SP=SP+4 | SP=264/0x108
TICK  790 @ 0x51C02400 -  CMP RegReg; PC++ | PC=9/0x9
TICK  791 - CMP RM1, RM2 | N=0,Z=1,V=0,C=0; RM1=1/0x1 RM2=1/0x1
TICK  792 @ 0xC7000000 -  JNE JAbsAddr; PC++ | PC=10/0xA
TICK  793 - RF2<-memI[0xA]; PC++ | RF2=13/0xD
TICK  794 - JNE not taken | PC=11/0xB; N=0,Z=1,V=0,C=0
TICK  795 @ 0x83000000 -  JMP JAbsAddr; PC++ | PC=12/0xC
TICK  796 - PC<-memI[0x2]| PC=2/0x2
TICK  797 @ 0x04220000 -  MOV MvImmReg; PC++ | PC=3/0x3
TICK  798 - RM1<-#1; PC++ | SP=268/0x10C
TICK  799 @ 0x0B802000 -  PUSH SingleReg; PC++ | PC=5/0x5
TICK  800 - SP=SP-4 | SP=264/0x108
TICK  801 - RF1=SP | SP=264/0x108
TICK  802 - memD[0x108]<-RM1 | memD[0x108]=0x1
